year,name_th,district,sex,count,percent,name_en,is_first
2018-01-01,มุกดาหาร,จังหวัดมุกดาหาร,female,25900,14.98,Mukdahan,True
2018-01-01,เชียงใหม่,จังหวัดเชียงใหม่,female,173776,20.81,Chiang Mai,True
2018-01-01,ลำพูน,จังหวัดลำพูน,female,48450,23.35,Lamphun,True
2018-01-01,ลำปาง,จังหวัดลำปาง,female,87473,23.3,Lampang,True
2018-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,female,50623,21.96,Uttaradit,True
2018-01-01,แพร่,จังหวัดแพร่,female,54292,23.77,Phrae,True
2018-01-01,น่าน,จังหวัดน่าน,female,46574,19.66,Nan,True
2018-01-01,พะเยา,จังหวัดพะเยา,female,50326,20.96,Phayao,True
2018-01-01,เชียงราย,จังหวัดเชียงราย,female,114573,19.32,Chiang Rai,True
2018-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,female,16234,13.93,Mae Hong Son,True
2018-01-01,นครสวรรค์,จังหวัดนครสวรรค์,female,113621,21.29,Nakhon Sawan,True
2018-01-01,อุทัยธานี,จังหวัดอุทัยธานี,female,35148,21.11,Uthai Thani,True
2018-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,female,66339,18.4,Kamphaeng Phet,True
2018-01-01,ตาก,จังหวัดตาก,female,39189,14.71,Tak,True
2018-01-01,สุโขทัย,จังหวัดสุโขทัย,female,64652,21.28,Sukhothai,True
2018-01-01,พิษณุโลก,จังหวัดพิษณุโลก,female,84978,19.47,Phitsanulok,True
2018-01-01,พิจิตร,จังหวัดพิจิตร,female,59269,21.66,Phichit,True
2018-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,female,93374,18.82,Phetchabun,True
2018-01-01,ราชบุรี,จังหวัดราชบุรี,female,88235,20.37,Ratchaburi,True
2018-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,female,68733,17.02,Kanchanaburi,True
2018-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,female,92948,21.42,Suphan Buri,True
2018-01-01,นครปฐม,จังหวัดนครปฐม,female,85957,18.28,Nakhon Pathom,True
2018-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,female,46834,16.73,Samut Sakhon,True
2018-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,female,24448,24.56,Samut Songkhram,True
2018-01-01,เพชรบุรี,จังหวัดเพชรบุรี,female,49654,20.21,Phetchaburi,True
2018-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,female,46925,17.4,Prachuap Khiri Khan,True
2018-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,female,145939,18.71,Nakhon Si Thammarat,True
2018-01-01,กระบี่,จังหวัดกระบี่,female,29303,12.4,Krabi,True
2018-01-01,พังงา,จังหวัดพังงา,female,22751,17.29,Phangnga,True
2018-01-01,ภูเก็ต,จังหวัดภูเก็ต,female,24292,11.59,Phuket,True
2018-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,female,84317,15.86,Surat Thani,True
2018-01-01,ระนอง,จังหวัดระนอง,female,13629,15.59,Ranong,True
2018-01-01,ชุมพร,จังหวัดชุมพร,female,46770,18.4,Chumphon,True
2018-01-01,สงขลา,จังหวัดสงขลา,female,119556,16.58,Songkhla (Songkhla Lake),True
2018-01-01,สตูล,จังหวัดสตูล,female,21301,13.25,Satun,True
2018-01-01,ตรัง,จังหวัดตรัง,female,54753,16.82,Trang,True
2018-01-01,พัทลุง,จังหวัดพัทลุง,female,52931,19.79,Phatthalung,True
2018-01-01,ปัตตานี,จังหวัดปัตตานี,female,48293,13.48,Pattani,True
2018-01-01,ยะลา,จังหวัดยะลา,female,33953,12.84,Yala,True
2018-01-01,นราธิวาส,จังหวัดนราธิวาส,female,49075,12.29,Narathiwat,True
2019-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,female,621968,21.37,Bangkok Metropolis,True
2019-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,female,116573,16.93,Samut Prakan,True
2019-01-01,นนทบุรี,จังหวัดนนทบุรี,female,132567,19.91,Nonthaburi,True
2019-01-01,ปทุมธานี,จังหวัดปทุมธานี,female,93610,15.52,Pathum Thani,True
2019-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,female,85582,20.3,Phra Nakhon Si Ayutthaya,True
2019-01-01,อ่างทอง,จังหวัดอ่างทอง,female,35089,24.33,Ang Thong,True
2019-01-01,ลพบุรี,จังหวัดลพบุรี,female,78216,21.08,Lop Buri,True
2019-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,female,28178,26.07,Sing Buri,True
2019-01-01,ชัยนาท,จังหวัดชัยนาท,female,41684,24.85,Chai Nat,True
2019-01-01,สระบุรี,จังหวัดสระบุรี,female,61084,18.92,Saraburi,True
2019-01-01,ชลบุรี,จังหวัดชลบุรี,female,117828,15.08,Chon Buri,True
2019-01-01,ระยอง,จังหวัดระยอง,female,53333,14.51,Rayong,True
2019-01-01,จันทบุรี,จังหวัดจันทบุรี,female,52668,19.44,Chanthaburi,True
2019-01-01,ตราด,จังหวัดตราด,female,21317,19.35,Trat,True
2019-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,female,68486,18.89,Chachoengsao,True
2019-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,female,45778,18.53,Prachin Buri,True
2019-01-01,นครนายก,จังหวัดนครนายก,female,28532,21.91,Nakhon Nayok,True
2019-01-01,สระแก้ว,จังหวัดสระแก้ว,female,44515,16.06,Sa Kaeo,True
2019-01-01,นครราชสีมา,จังหวัดนครราชสีมา,female,251157,18.85,Nakhon Ratchasima,True
2019-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,female,137480,17.32,Buri Ram,True
2019-01-01,สุรินทร์,จังหวัดสุรินทร์,female,123924,17.94,Surin,True
2019-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,female,127442,17.45,Si Sa Ket,True
2019-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,female,149597,16.15,Ubon Ratchathani,True
2019-01-01,ยโสธร,จังหวัดยโสธร,female,49401,18.49,Yasothon,True
2019-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,female,110788,19.49,Chaiyaphum,True
2019-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,female,32514,17.29,Amnat Charoen,True
2019-01-01,บึงกาฬ,จังหวัดบึงกาฬ,female,30711,14.65,buogkan,True
2019-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,female,41386,16.27,Nong Bua Lam Phu,True
2019-01-01,ขอนแก่น,จังหวัดขอนแก่น,female,171099,18.79,Khon Kaen,True
2019-01-01,อุดรธานี,จังหวัดอุดรธานี,female,128401,16.33,Udon Thani,True
2019-01-01,เลย,จังหวัดเลย,female,58064,18.41,Loei,True
2019-01-01,หนองคาย,จังหวัดหนองคาย,female,43780,17.04,Nong Khai,True
2019-01-01,มหาสารคาม,จังหวัดมหาสารคาม,female,90244,18.53,Maha Sarakham,True
2019-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,female,123406,18.89,Roi Et,True
2019-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,female,86842,17.63,Kalasin,True
2019-01-01,สกลนคร,จังหวัดสกลนคร,female,90025,15.66,Sakon Nakhon,True
2019-01-01,นครพนม,จังหวัดนครพนม,female,58080,16.23,Nakhon Phanom,True
2019-01-01,มุกดาหาร,จังหวัดมุกดาหาร,female,27133,15.66,Mukdahan,True
2019-01-01,เชียงใหม่,จังหวัดเชียงใหม่,female,183773,21.9,Chiang Mai,True
2019-01-01,ลำพูน,จังหวัดลำพูน,female,50955,24.58,Lamphun,True
2019-01-01,ลำปาง,จังหวัดลำปาง,female,91569,24.51,Lampang,True
2019-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,female,52562,22.9,Uttaradit,True
2019-01-01,แพร่,จังหวัดแพร่,female,56579,24.95,Phrae,True
2019-01-01,น่าน,จังหวัดน่าน,female,48868,20.64,Nan,True
2019-01-01,พะเยา,จังหวัดพะเยา,female,53133,22.25,Phayao,True
2019-01-01,เชียงราย,จังหวัดเชียงราย,female,120858,20.3,Chiang Rai,True
2019-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,female,16861,14.34,Mae Hong Son,True
2019-01-01,นครสวรรค์,จังหวัดนครสวรรค์,female,117877,22.16,Nakhon Sawan,True
2019-01-01,อุทัยธานี,จังหวัดอุทัยธานี,female,36334,21.86,Uthai Thani,True
2019-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,female,69201,19.23,Kamphaeng Phet,True
2019-01-01,ตาก,จังหวัดตาก,female,40895,15.22,Tak,True
2019-01-01,สุโขทัย,จังหวัดสุโขทัย,female,67509,22.29,Sukhothai,True
2019-01-01,พิษณุโลก,จังหวัดพิษณุโลก,female,88768,20.36,Phitsanulok,True
2019-01-01,พิจิตร,จังหวัดพิจิตร,female,61471,22.58,Phichit,True
2019-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,female,97656,19.71,Phetchabun,True
2019-01-01,ราชบุรี,จังหวัดราชบุรี,female,92014,21.24,Ratchaburi,True
2019-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,female,72155,17.8,Kanchanaburi,True
2019-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,female,96605,22.32,Suphan Buri,True
2019-01-01,นครปฐม,จังหวัดนครปฐม,female,90292,19.16,Nakhon Pathom,True
2019-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,female,49365,17.42,Samut Sakhon,True
2019-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,female,25243,25.4,Samut Songkhram,True
2019-01-01,เพชรบุรี,จังหวัดเพชรบุรี,female,51782,21.02,Phetchaburi,True
2019-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,female,49348,18.2,Prachuap Khiri Khan,True
2019-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,female,150778,19.29,Nakhon Si Thammarat,True
2019-01-01,กระบี่,จังหวัดกระบี่,female,30835,12.96,Krabi,True
2019-01-01,พังงา,จังหวัดพังงา,female,23769,18.02,Phangnga,True
2019-01-01,ภูเก็ต,จังหวัดภูเก็ต,female,25725,12.08,Phuket,True
2019-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,female,87944,16.47,Surat Thani,True
2019-01-01,ระนอง,จังหวัดระนอง,female,14248,16.19,Ranong,True
2019-01-01,ชุมพร,จังหวัดชุมพร,female,48806,19.16,Chumphon,True
2019-01-01,สงขลา,จังหวัดสงขลา,female,124530,17.22,Songkhla (Songkhla Lake),True
2019-01-01,สตูล,จังหวัดสตูล,female,22310,13.82,Satun,True
2019-01-01,ตรัง,จังหวัดตรัง,female,57071,17.52,Trang,True
2019-01-01,พัทลุง,จังหวัดพัทลุง,female,54774,20.49,Phatthalung,True
2019-01-01,ปัตตานี,จังหวัดปัตตานี,female,49205,13.59,Pattani,True
2019-01-01,ยะลา,จังหวัดยะลา,female,34938,13.11,Yala,True
2019-01-01,นราธิวาส,จังหวัดนราธิวาส,female,50674,12.61,Narathiwat,True
2020-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,female,649102,22.41,Bangkok Metropolis,True
2020-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,female,123217,17.72,Samut Prakan,True
2020-01-01,นนทบุรี,จังหวัดนนทบุรี,female,140686,20.84,Nonthaburi,True
2020-01-01,ปทุมธานี,จังหวัดปทุมธานี,female,100021,16.34,Pathum Thani,True
2020-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,female,89476,21.12,Phra Nakhon Si Ayutthaya,True
2020-01-01,อ่างทอง,จังหวัดอ่างทอง,female,36401,25.31,Ang Thong,True
2020-01-01,ลพบุรี,จังหวัดลพบุรี,female,81526,22.02,Lop Buri,True
2020-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,female,29222,27.12,Sing Buri,True
2020-01-01,ชัยนาท,จังหวัดชัยนาท,female,43056,25.76,Chai Nat,True
2020-01-01,สระบุรี,จังหวัดสระบุรี,female,63951,19.75,Saraburi,True
2020-01-01,ชลบุรี,จังหวัดชลบุรี,female,124603,15.76,Chon Buri,True
2020-01-01,ระยอง,จังหวัดระยอง,female,56232,15.09,Rayong,True
2020-01-01,จันทบุรี,จังหวัดจันทบุรี,female,55214,20.36,Chanthaburi,True
2020-01-01,ตราด,จังหวัดตราด,female,22340,20.24,Trat,True
2020-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,female,71494,19.61,Chachoengsao,True
2020-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,female,47774,19.19,Prachin Buri,True
2020-01-01,นครนายก,จังหวัดนครนายก,female,29706,22.76,Nakhon Nayok,True
2020-01-01,สระแก้ว,จังหวัดสระแก้ว,female,46653,16.77,Sa Kaeo,True
2020-01-01,นครราชสีมา,จังหวัดนครราชสีมา,female,262537,19.66,Nakhon Ratchasima,True
2020-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,female,143084,18.01,Buri Ram,True
2020-01-01,สุรินทร์,จังหวัดสุรินทร์,female,129002,18.66,Surin,True
2020-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,female,132719,18.16,Si Sa Ket,True
2020-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,female,156208,16.82,Ubon Ratchathani,True
2020-01-01,ยโสธร,จังหวัดยโสธร,female,51456,19.26,Yasothon,True
2020-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,female,115544,20.34,Chaiyaphum,True
2020-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,female,33924,18.02,Amnat Charoen,True
2020-01-01,บึงกาฬ,จังหวัดบึงกาฬ,female,32072,15.28,buogkan,True
2020-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,female,43370,17.02,Nong Bua Lam Phu,True
2020-01-01,ขอนแก่น,จังหวัดขอนแก่น,female,178540,19.62,Khon Kaen,True
2020-01-01,อุดรธานี,จังหวัดอุดรธานี,female,134460,17.08,Udon Thani,True
2020-01-01,เลย,จังหวัดเลย,female,60588,19.18,Loei,True
2020-01-01,หนองคาย,จังหวัดหนองคาย,female,45928,17.83,Nong Khai,True
2020-01-01,มหาสารคาม,จังหวัดมหาสารคาม,female,93850,19.33,Maha Sarakham,True
2020-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,female,128056,19.59,Roi Et,True
2020-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,female,90748,18.4,Kalasin,True
2020-01-01,สกลนคร,จังหวัดสกลนคร,female,94507,16.42,Sakon Nakhon,True
2020-01-01,นครพนม,จังหวัดนครพนม,female,60556,16.89,Nakhon Phanom,True
2020-01-01,มุกดาหาร,จังหวัดมุกดาหาร,female,28431,16.35,Mukdahan,True
2020-01-01,เชียงใหม่,จังหวัดเชียงใหม่,female,193578,22.96,Chiang Mai,True
2020-01-01,ลำพูน,จังหวัดลำพูน,female,53331,25.76,Lamphun,True
2020-01-01,ลำปาง,จังหวัดลำปาง,female,95844,25.77,Lampang,True
2020-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,female,54873,23.97,Uttaradit,True
2020-01-01,แพร่,จังหวัดแพร่,female,58954,26.11,Phrae,True
2020-01-01,น่าน,จังหวัดน่าน,female,51265,21.65,Nan,True
2020-01-01,พะเยา,จังหวัดพะเยา,female,56148,23.57,Phayao,True
2020-01-01,เชียงราย,จังหวัดเชียงราย,female,127845,21.43,Chiang Rai,True
2020-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,female,17637,14.88,Mae Hong Son,True
2020-01-01,นครสวรรค์,จังหวัดนครสวรรค์,female,122671,23.09,Nakhon Sawan,True
2020-01-01,อุทัยธานี,จังหวัดอุทัยธานี,female,37602,22.63,Uthai Thani,True
2020-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,female,72320,20.08,Kamphaeng Phet,True
2020-01-01,ตาก,จังหวัดตาก,female,42754,15.81,Tak,True
2020-01-01,สุโขทัย,จังหวัดสุโขทัย,female,70393,23.28,Sukhothai,True
2020-01-01,พิษณุโลก,จังหวัดพิษณุโลก,female,92756,21.5,Phitsanulok,True
2020-01-01,พิจิตร,จังหวัดพิจิตร,female,63911,23.55,Phichit,True
2020-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,female,101958,20.57,Phetchabun,True
2020-01-01,ราชบุรี,จังหวัดราชบุรี,female,95855,22.11,Ratchaburi,True
2020-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,female,75676,18.6,Kanchanaburi,True
2020-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,female,100274,23.21,Suphan Buri,True
2020-01-01,นครปฐม,จังหวัดนครปฐม,female,95200,20.13,Nakhon Pathom,True
2020-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,female,52053,18.21,Samut Sakhon,True
2020-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,female,26164,26.37,Samut Songkhram,True
2020-01-01,เพชรบุรี,จังหวัดเพชรบุรี,female,53968,21.84,Phetchaburi,True
2020-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,female,51927,19.06,Prachuap Khiri Khan,True
2020-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,female,156619,20.01,Nakhon Si Thammarat,True
2020-01-01,กระบี่,จังหวัดกระบี่,female,32535,13.61,Krabi,True
2020-01-01,พังงา,จังหวัดพังงา,female,24846,18.8,Phangnga,True
2020-01-01,ภูเก็ต,จังหวัดภูเก็ต,female,27205,12.8,Phuket,True
2020-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,female,91964,17.12,Surat Thani,True
2020-01-01,ระนอง,จังหวัดระนอง,female,14927,16.83,Ranong,True
2020-01-01,ชุมพร,จังหวัดชุมพร,female,50708,19.85,Chumphon,True
2020-01-01,สงขลา,จังหวัดสงขลา,female,130338,17.97,Songkhla (Songkhla Lake),True
2020-01-01,สตูล,จังหวัดสตูล,female,23360,14.42,Satun,True
2020-01-01,ตรัง,จังหวัดตรัง,female,59899,18.37,Trang,True
2020-01-01,พัทลุง,จังหวัดพัทลุง,female,57180,21.36,Phatthalung,True
2020-01-01,ปัตตานี,จังหวัดปัตตานี,female,50701,13.85,Pattani,True
2020-01-01,ยะลา,จังหวัดยะลา,female,36119,13.43,Yala,True
2020-01-01,นราธิวาส,จังหวัดนราธิวาส,female,52675,13,Narathiwat,True
2021-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,female,669975,23.35,Bangkok Metropolis,True
2021-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,female,128503,18.39,Samut Prakan,True
2021-01-01,นนทบุรี,จังหวัดนนทบุรี,female,147740,21.68,Nonthaburi,True
2021-01-01,ปทุมธานี,จังหวัดปทุมธานี,female,105357,17.02,Pathum Thani,True
2021-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,female,92423,21.77,Phra Nakhon Si Ayutthaya,True
2021-01-01,อ่างทอง,จังหวัดอ่างทอง,female,37367,26.14,Ang Thong,True
2021-01-01,ลพบุรี,จังหวัดลพบุรี,female,84348,22.87,Lop Buri,True
2021-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,female,30079,28.08,Sing Buri,True
2021-01-01,ชัยนาท,จังหวัดชัยนาท,female,44435,26.79,Chai Nat,True
2021-01-01,สระบุรี,จังหวัดสระบุรี,female,66037,20.43,Saraburi,True
2021-01-01,ชลบุรี,จังหวัดชลบุรี,female,130743,16.38,Chon Buri,True
2021-01-01,ระยอง,จังหวัดระยอง,female,59033,15.64,Rayong,True
2021-01-01,จันทบุรี,จังหวัดจันทบุรี,female,57441,21.14,Chanthaburi,True
2021-01-01,ตราด,จังหวัดตราด,female,23217,21.04,Trat,True
2021-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,female,73886,20.17,Chachoengsao,True
2021-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,female,49353,19.76,Prachin Buri,True
2021-01-01,นครนายก,จังหวัดนครนายก,female,30716,23.51,Nakhon Nayok,True
2021-01-01,สระแก้ว,จังหวัดสระแก้ว,female,48711,17.5,Sa Kaeo,True
2021-01-01,นครราชสีมา,จังหวัดนครราชสีมา,female,272925,20.42,Nakhon Ratchasima,True
2021-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,female,148086,18.63,Buri Ram,True
2021-01-01,สุรินทร์,จังหวัดสุรินทร์,female,133572,19.34,Surin,True
2021-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,female,137450,18.81,Si Sa Ket,True
2021-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,female,162520,17.47,Ubon Ratchathani,True
2021-01-01,ยโสธร,จังหวัดยโสธร,female,53361,19.98,Yasothon,True
2021-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,female,119640,21.1,Chaiyaphum,True
2021-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,female,35351,18.74,Amnat Charoen,True
2021-01-01,บึงกาฬ,จังหวัดบึงกาฬ,female,33214,15.85,buogkan,True
2021-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,female,45250,17.75,Nong Bua Lam Phu,True
2021-01-01,ขอนแก่น,จังหวัดขอนแก่น,female,185524,20.42,Khon Kaen,True
2021-01-01,อุดรธานี,จังหวัดอุดรธานี,female,140310,17.82,Udon Thani,True
2021-01-01,เลย,จังหวัดเลย,female,63030,19.95,Loei,True
2021-01-01,หนองคาย,จังหวัดหนองคาย,female,48062,18.66,Nong Khai,True
2021-01-01,มหาสารคาม,จังหวัดมหาสารคาม,female,97318,20.17,Maha Sarakham,True
2021-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,female,132490,20.29,Roi Et,True
2021-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,female,94356,19.15,Kalasin,True
2021-01-01,สกลนคร,จังหวัดสกลนคร,female,98640,17.13,Sakon Nakhon,True
2021-01-01,นครพนม,จังหวัดนครพนม,female,62843,17.52,Nakhon Phanom,True
2021-01-01,มุกดาหาร,จังหวัดมุกดาหาร,female,29582,17.01,Mukdahan,True
2021-01-01,เชียงใหม่,จังหวัดเชียงใหม่,female,202444,23.95,Chiang Mai,True
2021-01-01,ลำพูน,จังหวัดลำพูน,female,55481,26.83,Lamphun,True
2021-01-01,ลำปาง,จังหวัดลำปาง,female,99821,26.98,Lampang,True
2021-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,female,56852,24.96,Uttaradit,True
2021-01-01,แพร่,จังหวัดแพร่,female,61351,27.32,Phrae,True
2021-01-01,น่าน,จังหวัดน่าน,female,53806,22.73,Nan,True
2021-01-01,พะเยา,จังหวัดพะเยา,female,58837,24.82,Phayao,True
2021-01-01,เชียงราย,จังหวัดเชียงราย,female,134247,22.49,Chiang Rai,True
2021-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,female,18375,15.43,Mae Hong Son,True
2021-01-01,นครสวรรค์,จังหวัดนครสวรรค์,female,127027,24.03,Nakhon Sawan,True
2021-01-01,อุทัยธานี,จังหวัดอุทัยธานี,female,38762,23.39,Uthai Thani,True
2021-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,female,74913,20.86,Kamphaeng Phet,True
2021-01-01,ตาก,จังหวัดตาก,female,44495,16.37,Tak,True
2021-01-01,สุโขทัย,จังหวัดสุโขทัย,female,72972,24.23,Sukhothai,True
2021-01-01,พิษณุโลก,จังหวัดพิษณุโลก,female,96703,22.43,Phitsanulok,True
2021-01-01,พิจิตร,จังหวัดพิจิตร,female,65867,24.41,Phichit,True
2021-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,female,105915,21.42,Phetchabun,True
2021-01-01,ราชบุรี,จังหวัดราชบุรี,female,99269,22.91,Ratchaburi,True
2021-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,female,78858,19.31,Kanchanaburi,True
2021-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,female,103606,24.06,Suphan Buri,True
2021-01-01,นครปฐม,จังหวัดนครปฐม,female,99038,20.94,Nakhon Pathom,True
2021-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,female,54040,18.86,Samut Sakhon,True
2021-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,female,26714,27.06,Samut Songkhram,True
2021-01-01,เพชรบุรี,จังหวัดเพชรบุรี,female,55992,22.6,Phetchaburi,True
2021-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,female,54393,19.88,Prachuap Khiri Khan,True
2021-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,female,162018,20.71,Nakhon Si Thammarat,True
2021-01-01,กระบี่,จังหวัดกระบี่,female,34134,14.24,Krabi,True
2021-01-01,พังงา,จังหวัดพังงา,female,25888,19.63,Phangnga,True
2021-01-01,ภูเก็ต,จังหวัดภูเก็ต,female,28931,13.46,Phuket,True
2021-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,female,95810,17.75,Surat Thani,True
2021-01-01,ระนอง,จังหวัดระนอง,female,15640,17.57,Ranong,True
2021-01-01,ชุมพร,จังหวัดชุมพร,female,52679,20.61,Chumphon,True
2021-01-01,สงขลา,จังหวัดสงขลา,female,134958,18.56,Songkhla (Songkhla Lake),True
2021-01-01,สตูล,จังหวัดสตูล,female,24388,15.01,Satun,True
2021-01-01,ตรัง,จังหวัดตรัง,female,62490,19.17,Trang,True
2021-01-01,พัทลุง,จังหวัดพัทลุง,female,58978,22.04,Phatthalung,True
2021-01-01,ปัตตานี,จังหวัดปัตตานี,female,51746,14.08,Pattani,True
2021-01-01,ยะลา,จังหวัดยะลา,female,37191,13.75,Yala,True
2021-01-01,นราธิวาส,จังหวัดนราธิวาส,female,54207,13.31,Narathiwat,True
2022-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,female,694137,24.29,Bangkok Metropolis,True
2022-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,female,134785,19.2,Samut Prakan,True
2022-01-01,นนทบุรี,จังหวัดนนทบุรี,female,154153,22.5,Nonthaburi,True
2022-01-01,ปทุมธานี,จังหวัดปทุมธานี,female,111694,17.86,Pathum Thani,True
2022-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,female,95939,22.58,Phra Nakhon Si Ayutthaya,True
2022-01-01,อ่างทอง,จังหวัดอ่างทอง,female,38419,27.09,Ang Thong,True
2022-01-01,ลพบุรี,จังหวัดลพบุรี,female,87366,23.81,Lop Buri,True
2022-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,female,30906,29.1,Sing Buri,True
2022-01-01,ชัยนาท,จังหวัดชัยนาท,female,45670,27.7,Chai Nat,True
2022-01-01,สระบุรี,จังหวัดสระบุรี,female,68642,21.25,Saraburi,True
2022-01-01,ชลบุรี,จังหวัดชลบุรี,female,137068,17.04,Chon Buri,True
2022-01-01,ระยอง,จังหวัดระยอง,female,61959,16.23,Rayong,True
2022-01-01,จันทบุรี,จังหวัดจันทบุรี,female,59473,21.91,Chanthaburi,True
2022-01-01,ตราด,จังหวัดตราด,female,24128,21.93,Trat,True
2022-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,female,76794,20.87,Chachoengsao,True
2022-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,female,51186,20.4,Prachin Buri,True
2022-01-01,นครนายก,จังหวัดนครนายก,female,31835,24.36,Nakhon Nayok,True
2022-01-01,สระแก้ว,จังหวัดสระแก้ว,female,50703,18.21,Sa Kaeo,True
